img_id,sharpness_raw,noise_raw,brisque_raw,mos
463426919.jpg,35.072296142578125,1.6156831979751587,29.10321044921875,2.35185185185185
8050953362.jpg,3334.476318359375,13.738533973693848,8.92401123046875,3.61111111111111
3880140639.jpg,72.66014862060547,2.56658673286438,33.39208984375,2.31428571428571
7586560076.jpg,2794.442626953125,15.691930770874023,21.18328857421875,3.47619047619048
5172565267.jpg,182.972412109375,4.504417896270752,25.03558349609375,2.6
3952840501.jpg,805.5536499023438,9.84641170501709,64.72601318359375,3.6796875
80498915.jpg,1758.0299072265625,11.512129783630371,18.58038330078125,3.37864077669903
1063722220.jpg,335.5437927246094,5.287600994110107,13.39569091796875,3.03603603603604
7337936636.jpg,2267.261474609375,12.440372467041016,25.76385498046875,3.93636363636364
9060994605.jpg,476.4833984375,6.921688079833984,36.43023681640625,3.55263157894737
49874259.jpg,2018.00048828125,13.34112548828125,13.60223388671875,3.34862385321101
8663368144.jpg,554.7911376953125,7.219130516052246,44.25311279296875,3.64814814814815
6332554758.jpg,515.5164184570312,6.380906581878662,36.22210693359375,3.62745098039216
7087645993.jpg,692.1184692382812,7.465277194976807,21.53173828125,3.51818181818182
5182390374.jpg,77.80692291259766,2.745750665664673,32.42547607421875,2.88
5690961665.jpg,429.6497497558594,6.310580253601074,11.26263427734375,3.82
7946535104.jpg,2100.320556640625,11.745601654052734,13.63885498046875,3.34210526315789
9795395745.jpg,371.0895690917969,5.155401706695557,24.76800537109375,3.22549019607843
4565000392.jpg,821.232421875,7.634028434753418,14.39678955078125,3.22
8102502953.jpg,316.3096008300781,5.2321977615356445,20.45050048828125,3.34313725490196
7189264298.jpg,4021.022705078125,16.073579788208008,10.43475341796875,3.93333333333333
463199566.jpg,2362.344482421875,15.090437889099121,6.87518310546875,2.97222222222222
2676057580.jpg,1662.6129150390625,11.093169212341309,9.57000732421875,3.8019801980198
6143633711.jpg,786.9512329101562,8.165120124816895,13.76068115234375,3.34905660377358
11424871693.jpg,171.84617614746094,4.075620174407959,57.86395263671875,2.41666666666667
5041593593.jpg,215.0277557373047,4.465447902679443,42.8680419921875,2.8019801980198
5290554591.jpg,3190.096435546875,14.195796966552734,14.94891357421875,3.41747572815534
4397886158.jpg,2285.252685546875,12.583246231079102,15.01409912109375,3.23148148148148
4429141481.jpg,5921.166015625,20.10552978515625,32.49871826171875,3.65486725663717
7391355184.jpg,1888.1568603515625,12.435722351074219,11.62078857421875,3.82882882882883
7445548804.jpg,172.969970703125,4.332107067108154,19.00775146484375,2.96116504854369
4976269857.jpg,9436.1396484375,26.42833709716797,15.07391357421875,3.85454545454545
9588413178.jpg,3879.185302734375,16.54080581665039,14.41424560546875,3.56701030927835
7286003056.jpg,481.6485290527344,6.885468006134033,37.88604736328125,3.52941176470588
4886518096.jpg,137.2085418701172,3.7396068572998047,21.6593017578125,2.87037037037037
3475877294.jpg,66.36569213867188,2.6334991455078125,28.7298583984375,2.06306306306306
8081688318.jpg,166.98683166503906,3.9061689376831055,4.3660888671875,3.46534653465347
6805903671.jpg,1732.1099853515625,11.27104377746582,-1.09259033203125,3.75925925925926
4321708869.jpg,56.885005950927734,2.4766225814819336,30.43194580078125,2.84158415841584
8468013032.jpg,91.87067413330078,2.9574170112609863,20.97467041015625,3.07766990291262
5090001239.jpg,1039.8331298828125,8.992216110229492,3.5123291015625,3.19587628865979
9962870083.jpg,1033.4088134765625,9.589143753051758,13.95428466796875,2.86792452830189
3379476157.jpg,178.78330993652344,4.331470489501953,14.70745849609375,3.40566037735849
8677186401.jpg,11592.2470703125,26.778095245361328,24.45526123046875,3.27027027027027
483164670.jpg,48.70026779174805,2.3655378818511963,19.35076904296875,2.51818181818182
9458721242.jpg,173.5546417236328,4.388883113861084,31.63214111328125,3.05607476635514
5164262533.jpg,1971.6385498046875,11.78509521484375,8.06854248046875,3.39805825242718
7510743692.jpg,3679.359130859375,15.8224458694458,7.4736328125,3.34905660377358
6870596537.jpg,22.490827560424805,1.5603108406066895,45.20404052734375,3.06862745098039
9680493700.jpg,16.525705337524414,1.2800196409225464,34.1929931640625,1.87037037037037
1558503807.jpg,1243.5694580078125,9.83655071258545,24.34539794921875,3.22
3980401611.jpg,53.10215377807617,2.742490530014038,35.07037353515625,2.66355140186916
6116188135.jpg,4747.076171875,18.40631103515625,9.34686279296875,3.70093457943925
2476813465.jpg,66.1386947631836,2.5843396186828613,19.35516357421875,3.08910891089109
3647757599.jpg,314.2122802734375,5.73835563659668,23.81951904296875,3.05660377358491
3726632967.jpg,368.0166015625,5.287263870239258,-3.72467041015625,3.37254901960784
4765708291.jpg,4865.11181640625,17.05868911743164,20.21478271484375,3.71171171171171
2138874780.jpg,367.08935546875,6.3174519538879395,28.44647216796875,3.49473684210526
5062026548.jpg,541.9633178710938,7.3232526779174805,11.92864990234375,2.51428571428571
5363058682.jpg,65.64209747314453,2.615250587463379,41.43572998046875,1.72380952380952
3913188131.jpg,5017.4306640625,17.9103946685791,18.72479248046875,3.98076923076923
8229585759.jpg,3364.711181640625,14.787748336791992,-11.28643798828125,3.14814814814815
7424501528.jpg,870.3342895507812,7.898192882537842,40.60174560546875,3.54954954954955
4770545465.jpg,178.0899200439453,4.188932418823242,19.27215576171875,3.67592592592593
5308397567.jpg,4779.138671875,19.464855194091797,25.47332763671875,3.8019801980198
8530869068.jpg,688.597412109375,7.891761302947998,24.62713623046875,3.4
7999186610.jpg,171.02760314941406,3.7812676429748535,19.68914794921875,2.91743119266055
5644717504.jpg,87.21039581298828,2.627140760421753,3.85955810546875,2.76146788990826
8404905802.jpg,834.146728515625,8.534401893615723,6.14801025390625,2.79090909090909
8588348191.jpg,170.04139709472656,4.004695415496826,14.62969970703125,3.00952380952381
4771924563.jpg,31.593358993530273,1.8136411905288696,23.618896484375,3.06
7505379000.jpg,903.9334106445312,8.013577461242676,75.84149169921875,3.0952380952381
11461273913.jpg,2444.22607421875,13.539422988891602,4.33917236328125,3.61538461538462
5334294455.jpg,1920.8360595703125,15.490466117858887,49.86297607421875,3.54128440366972
8319445883.jpg,2524.025146484375,13.225011825561523,1.39862060546875,3.64545454545455
6799140939.jpg,838.0884399414062,8.978256225585938,31.25897216796875,3.17647058823529
198187235.jpg,317.0440979003906,4.951437473297119,0.51507568359375,3.24242424242424
10767441335.jpg,1432.3505859375,10.867980003356934,14.39080810546875,3.77884615384615
42490373.jpg,2568.086669921875,13.854808807373047,5.71893310546875,3.31067961165049
5886086971.jpg,73.31290435791016,2.7345924377441406,24.03985595703125,2.68627450980392
7102475637.jpg,3090.811279296875,14.401883125305176,-1.84600830078125,3.32352941176471
8691658021.jpg,628.8054809570312,6.337319850921631,10.05926513671875,3.63725490196078
8391854291.jpg,657.9920043945312,8.470029830932617,27.27801513671875,2.81904761904762
8709697980.jpg,1583.9332275390625,11.877409934997559,14.25555419921875,3.56
7141864663.jpg,539.6471557617188,6.784080982208252,9.3380126953125,3.04950495049505
7809493264.jpg,1125.8375244140625,9.710914611816406,-0.29107666015625,3.88349514563107
6111148526.jpg,63.08331298828125,2.942307710647583,46.19500732421875,2.07142857142857
7331539774.jpg,2759.437255859375,14.592560768127441,18.14324951171875,3.72727272727273
641595598.jpg,4842.52685546875,18.471691131591797,26.14276123046875,3.83018867924528
7167608916.jpg,2228.387451171875,12.448185920715332,14.22235107421875,3.52380952380952
5525531268.jpg,63.51518630981445,2.412358283996582,30.99639892578125,2.76106194690265
4857542718.jpg,1380.8138427734375,10.646899223327637,19.94696044921875,3.75
8329144701.jpg,127.41162872314453,3.8235437870025635,68.09295654296875,3.11881188118812
8346245093.jpg,4206.24267578125,15.512012481689453,37.65789794921875,2.77669902912621
8781992421.jpg,1740.3338623046875,11.494183540344238,26.54144287109375,3.66990291262136
3314110889.jpg,1307.0123291015625,10.355602264404297,5.96649169921875,3.51428571428571
10915557435.jpg,552.0441284179688,7.523635387420654,29.36175537109375,2.5047619047619
6907198605.jpg,310.0972595214844,5.6676740646362305,20.98504638671875,3.40776699029126
5895477446.jpg,138.16160583496094,3.3253023624420166,10.04412841796875,3.8252427184466
6657359355.jpg,38.7907600402832,2.1353044509887695,26.75439453125,2.60909090909091
5168834860.jpg,2986.179443359375,16.445518493652344,39.75738525390625,4.19090909090909
6352194993.jpg,644.8372802734375,7.6981329917907715,68.41229248046875,3.5
11509515706.jpg,9.002760887145996,0.9709001779556274,43.3143310546875,2.35398230088496
1029470257.jpg,3667.425048828125,17.54511833190918,15.32537841796875,2.63063063063063
5430572465.jpg,34.32436752319336,1.4712578058242798,14.3409423828125,3.55769230769231
8083120146.jpg,1194.6585693359375,9.907806396484375,1.06903076171875,3.89622641509434
6113689999.jpg,324.142822265625,5.3477783203125,40.86541748046875,3.7843137254902
4585460509.jpg,306.1481628417969,5.272627353668213,23.68951416015625,3.19642857142857
223191871.jpg,1767.3157958984375,12.596020698547363,8.11627197265625,2.52427184466019
3881103730.jpg,1807.2763671875,12.274675369262695,0.37152099609375,3.99074074074074
5289133619.jpg,85.5892105102539,2.6881558895111084,28.40948486328125,2.92783505154639
9429089796.jpg,2053.481201171875,13.727275848388672,9.44744873046875,3.82407407407407
7017996705.jpg,630.1124877929688,6.826669692993164,16.12603759765625,3.15107913669065
6795803065.jpg,143.00987243652344,4.248684406280518,39.70306396484375,2.44660194174757
563494328.jpg,29.17421531677246,1.62212073802948,23.77435302734375,1.93577981651376
3960444662.jpg,361.3938903808594,4.658024311065674,7.74334716796875,3.80555555555556
8498192267.jpg,129.11622619628906,3.569913625717163,43.01409912109375,2.42452830188679
5200584536.jpg,544.2051391601562,7.366008281707764,13.95465087890625,2.73333333333333
3467784087.jpg,587.3917236328125,7.183272361755371,13.58074951171875,3.49056603773585
2949029930.jpg,352.5106201171875,4.266149997711182,25.81951904296875,2.33834586466165
9294636383.jpg,174.1779327392578,3.8948628902435303,7.47625732421875,2.14736842105263
6952458517.jpg,352.001708984375,5.296867370605469,6.65789794921875,3.03636363636364
6309109435.jpg,147.2185516357422,4.297922134399414,34.31951904296875,2.26732673267327
6577277115.jpg,1528.0052490234375,10.139289855957031,11.43280029296875,3.2781954887218
8439178228.jpg,300.3680725097656,5.598364353179932,27.04840087890625,2.75238095238095
3736418288.jpg,245.21539306640625,4.383735179901123,9.11566162109375,2.93069306930693
6216628901.jpg,543.8218994140625,5.812313556671143,10.9981689453125,3.86138613861386
128293583.jpg,567.5768432617188,6.297601222991943,-8.18914794921875,3.75490196078431
4953282690.jpg,19.014114379882812,1.342674970626831,61.54095458984375,1.41121495327103
6272882973.jpg,115.5003433227539,3.486959934234619,38.77044677734375,2.95973154362416
